payment_date,client_id,invoice_number,billing_entity,ar_account,currency,exchange_rate,amount,account,location,transtype,comment,card_reference,reasoncode,sepaprovider,invoice_hash,payment_hash,memo,stripe_currency,stripe_converted_amount,is_aed
14/10/2025,23415,23415-DDI00083,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,324.93,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00083,2.0,2.0,pi_3SGdrsIdctIUMwHT07XUmoUH,nan,nan,,eur,324.93,False
14/10/2025,59095,59095-DDI00038,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,237.13,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00038,2.0,2.0,pi_3SGeOYIdctIUMwHT28IdyxH6,nan,nan,,eur,237.13,False
14/10/2025,23416,23416-DDI00084,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,334.45,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00084,2.0,2.0,pi_3SGdruIdctIUMwHT0uv3vWar,nan,nan,,eur,334.45,False
14/10/2025,23417,23417-DDI00083,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,325.47,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00083,2.0,2.0,pi_3SGdrvIdctIUMwHT0YNAPova,nan,nan,,eur,325.47,False
14/10/2025,23435,23435-DDI00082,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,282.95,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00082,2.0,2.0,pi_3SGdrwIdctIUMwHT0bSHulha,nan,nan,,eur,282.95,False
14/10/2025,23695,23695-DDI00079,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,141.15,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00079,2.0,2.0,pi_3SGds0IdctIUMwHT2Zy1Ol18,nan,nan,,eur,141.15,False
14/10/2025,23696,23696-DDI00111,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,157.16,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00111,2.0,2.0,pi_3SGds1IdctIUMwHT28vW0Ah2,nan,nan,,eur,157.16,False
14/10/2025,23697,23697-DDI00078,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00078,2.0,2.0,pi_3SGds2IdctIUMwHT00ELcZL7,nan,nan,,eur,129.71,False
14/10/2025,23698,23698-DDI00083,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,237.02,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00083,2.0,2.0,pi_3SGds3IdctIUMwHT2mIOFDzt,nan,nan,,eur,237.02,False
14/10/2025,23766,23766-DDI00078,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,136.39,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00078,2.0,2.0,pi_3SGds5IdctIUMwHT0UNn3aVV,nan,nan,,eur,136.39,False
14/10/2025,23930,23930-DDI00128,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,288.54,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00128,2.0,2.0,pi_3SGds9IdctIUMwHT2I13O10O,nan,nan,,eur,288.54,False
14/10/2025,23931,23931-DDI00155,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,201.11,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00155,2.0,2.0,pi_3SGdsAIdctIUMwHT06T0IkoU,nan,nan,,eur,201.11,False
14/10/2025,24136,24136-DDI00081,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00081,2.0,2.0,pi_3SGdsCIdctIUMwHT1LcKQgqZ,nan,nan,,eur,129.71,False
14/10/2025,24203,24203-DDI00079,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,313.68,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00079,2.0,2.0,pi_3SGdsFIdctIUMwHT09u9vtZ6,nan,nan,,eur,313.68,False
14/10/2025,24291,24291-DDI00120,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,219.0,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00120,2.0,2.0,pi_3SGdsIIdctIUMwHT0xx7YuTg,nan,nan,,eur,219.0,False
14/10/2025,24391,24391-DDI00090,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00090,2.0,2.0,pi_3SGdsLIdctIUMwHT0oSvrQOS,nan,nan,,eur,129.71,False
14/10/2025,24404,24404-DDI00074,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00074,2.0,2.0,pi_3SGdsMIdctIUMwHT2XjkXtKJ,nan,nan,,eur,129.71,False
14/10/2025,24570,24570-DDI00077,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,550.26,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00077,2.0,2.0,pi_3SGdsOIdctIUMwHT2zUfwrHM,nan,nan,,eur,550.26,False
14/10/2025,24697,24697-DDI00078,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,170.81,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00078,2.0,2.0,pi_3SGdsPIdctIUMwHT2LodSpfH,nan,nan,,eur,170.81,False
14/10/2025,24698,24698-DDI00098,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,140.84,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00098,2.0,2.0,pi_3SGdsQIdctIUMwHT1vkpLqJe,nan,nan,,eur,140.84,False
14/10/2025,25055,25055-DDI00079,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,540.5,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00079,2.0,2.0,pi_3SGdsUIdctIUMwHT2viJFNff,nan,nan,,eur,540.5,False
14/10/2025,25168,25168-DDI00074,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,262.17,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00074,2.0,2.0,pi_3SGdsYIdctIUMwHT0B04HsEc,nan,nan,,eur,262.17,False
14/10/2025,25293,25293-DDI00099,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00099,2.0,2.0,pi_3SGdsaIdctIUMwHT0le4G4gc,nan,nan,,eur,129.71,False
14/10/2025,25349,25349-DDI00075,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00075,2.0,2.0,pi_3SGdscIdctIUMwHT08AaBJil,nan,nan,,eur,129.71,False
14/10/2025,25620,25620-DDI00074,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00074,2.0,2.0,pi_3SGdsoIdctIUMwHT1sRoqtfg,nan,nan,,eur,129.71,False
14/10/2025,25662,25662-DDI00076,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,165.41,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00076,2.0,2.0,pi_3SGdspIdctIUMwHT1Gqt8SBC,nan,nan,,eur,165.41,False
14/10/2025,25742,25742-DDI00128,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00128,2.0,2.0,pi_3SGdsqIdctIUMwHT2dn9eWpl,nan,nan,,eur,129.71,False
14/10/2025,25778,25778-DDI00073,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,153.14,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00073,2.0,2.0,pi_3SGdssIdctIUMwHT0i5ZGgDH,nan,nan,,eur,153.14,False
14/10/2025,26099,26099-DDI00076,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,380.09,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00076,2.0,2.0,pi_3SGdswIdctIUMwHT0CKI1Ocn,nan,nan,,eur,380.09,False
14/10/2025,26397,26397-DDI00108,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,288.81,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00108,2.0,2.0,pi_3SGdszIdctIUMwHT2mgx5bJA,nan,nan,,eur,288.81,False
14/10/2025,26432,26432-DDI00073,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,223.57,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00073,2.0,2.0,pi_3SGdt1IdctIUMwHT0B5v8HLl,nan,nan,,eur,223.57,False
14/10/2025,26453,26453-DDI00074,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00074,2.0,2.0,pi_3SGdt2IdctIUMwHT0jFnR8yy,nan,nan,,eur,129.71,False
14/10/2025,26526,26526-DDI00065,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00065,2.0,2.0,pi_3SGdt3IdctIUMwHT1aiokMUV,nan,nan,,eur,129.71,False
14/10/2025,26535,26535-DDI00122,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,356.27,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00122,2.0,2.0,pi_3SGdt4IdctIUMwHT0inNfjJl,nan,nan,,eur,356.27,False
14/10/2025,26557,26557-DDI00073,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,201.11,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00073,2.0,2.0,pi_3SGdt6IdctIUMwHT2rdLLueF,nan,nan,,eur,201.11,False
14/10/2025,26559,26559-DDI00106,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00106,2.0,2.0,pi_3SGdt7IdctIUMwHT0dleqVbS,nan,nan,,eur,129.71,False
14/10/2025,26672,26672-DDI00072,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00072,2.0,2.0,pi_3SGdt9IdctIUMwHT08s2gKRP,nan,nan,,eur,129.71,False
14/10/2025,26691,26691-DDI00073,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00073,2.0,2.0,pi_3SGdtAIdctIUMwHT2NxWxS11,nan,nan,,eur,129.71,False
14/10/2025,26813,26813-DDI00107,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,245.7,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00107,2.0,2.0,pi_3SGdtDIdctIUMwHT1brPAWsh,nan,nan,,eur,245.7,False
14/10/2025,26897,26897-DDI00098,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,344.15,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00098,2.0,2.0,pi_3SGdtEIdctIUMwHT2qlIyNuW,nan,nan,,eur,344.15,False
14/10/2025,26901,26901-DDI00076,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00076,2.0,2.0,pi_3SGdtFIdctIUMwHT0aCafBwP,nan,nan,,eur,129.71,False
14/10/2025,26912,26912-DDI00115,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,272.51,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00115,2.0,2.0,pi_3SGdtGIdctIUMwHT0x1JW4ri,nan,nan,,eur,272.51,False
14/10/2025,26914,26914-DDI00137,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,212.42,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00137,2.0,2.0,pi_3SGdtHIdctIUMwHT0jngBpDY,nan,nan,,eur,212.42,False
14/10/2025,26922,26922-DDI00071,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,162.57,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00071,2.0,2.0,pi_3SGdtIIdctIUMwHT2mQzluQo,nan,nan,,eur,162.57,False
14/10/2025,26929,26929-DDI00082,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,152.32,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00082,2.0,2.0,pi_3SGdtKIdctIUMwHT0tpKscys,nan,nan,,eur,152.32,False
14/10/2025,26932,26932-DDI00109,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,250.84,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00109,2.0,2.0,pi_3SGdtLIdctIUMwHT2OlPZfS7,nan,nan,,eur,250.84,False
14/10/2025,26939,26939-DDI00105,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,293.93,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00105,2.0,2.0,pi_3SGdtMIdctIUMwHT1OSWJFCC,nan,nan,,eur,293.93,False
14/10/2025,26965,26965-DDI00077,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,164.22,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00077,2.0,2.0,pi_3SGdtNIdctIUMwHT02q7bBDg,nan,nan,,eur,164.22,False
14/10/2025,26991,26991-DDI00118,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00118,2.0,2.0,pi_3SGdtOIdctIUMwHT2FfXdMlP,nan,nan,,eur,129.71,False
14/10/2025,27041,27041-DDI00091,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,169.86,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00091,2.0,2.0,pi_3SGdtQIdctIUMwHT0fg6gHT3,nan,nan,,eur,169.86,False
14/10/2025,27043,27043-DDI00079,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,168.52,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00079,2.0,2.0,pi_3SGdtRIdctIUMwHT0DKMWan1,nan,nan,,eur,168.52,False
14/10/2025,27044,27044-DDI00111,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,176.6,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00111,2.0,2.0,pi_3SGdtSIdctIUMwHT05I2e72G,nan,nan,,eur,176.6,False
14/10/2025,27077,27077-DDI00091,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,172.97,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00091,2.0,2.0,pi_3SGdtTIdctIUMwHT2sRoxrFg,nan,nan,,eur,172.97,False
14/10/2025,27079,27079-DDI00087,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,167.79,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00087,2.0,2.0,pi_3SGdtVIdctIUMwHT1VVy3Fx2,nan,nan,,eur,167.79,False
14/10/2025,27080,27080-DDI00123,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,341.77,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00123,2.0,2.0,pi_3SGdtWIdctIUMwHT0Zfcxmpa,nan,nan,,eur,341.77,False
14/10/2025,27151,27151-DDI00081,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,246.45,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00081,2.0,2.0,pi_3SGdtYIdctIUMwHT0CXuYLbA,nan,nan,,eur,246.45,False
14/10/2025,27189,27189-DDI00070,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,195.6,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00070,2.0,2.0,pi_3SGdtZIdctIUMwHT0cZED6AD,nan,nan,,eur,195.6,False
14/10/2025,27346,27346-DDI00122,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,261.09,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00122,2.0,2.0,pi_3SGdtbIdctIUMwHT22IAnaDq,nan,nan,,eur,261.09,False
14/10/2025,27384,27384-DDI00114,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,332.34,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00114,2.0,2.0,pi_3SGdtdIdctIUMwHT07oW3V5j,nan,nan,,eur,332.34,False
14/10/2025,27434,27434-DDI00084,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,270.37,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00084,2.0,2.0,pi_3SGdteIdctIUMwHT1rxIv2oS,nan,nan,,eur,270.37,False
14/10/2025,27444,27444-DDI00084,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,230.86,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00084,2.0,2.0,pi_3SGdthIdctIUMwHT1kvYxSX8,nan,nan,,eur,230.86,False
14/10/2025,27464,27464-DDI00109,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,357.94,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00109,2.0,2.0,pi_3SGdtiIdctIUMwHT0Xge4qoi,nan,nan,,eur,357.94,False
14/10/2025,27465,27465-DDI00106,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,270.65,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00106,2.0,2.0,pi_3SGdtjIdctIUMwHT2AQNNgj2,nan,nan,,eur,270.65,False
14/10/2025,27477,27477-DDI00121,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,296.55,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00121,2.0,2.0,pi_3SGdtlIdctIUMwHT1cH5m5Xj,nan,nan,,eur,296.55,False
14/10/2025,27478,27478-DDI00092,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,201.44,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00092,2.0,2.0,pi_3SGdtmIdctIUMwHT2n4kRyj4,nan,nan,,eur,201.44,False
14/10/2025,27539,27539-DDI00126,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,232.29,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00126,2.0,2.0,pi_3SGdtnIdctIUMwHT0IiBrn1L,nan,nan,,eur,232.29,False
14/10/2025,27572,27572-DDI00080,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,269.54,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00080,2.0,2.0,pi_3SGdtpIdctIUMwHT1xARoVoW,nan,nan,,eur,269.54,False
14/10/2025,27576,27576-DDI00099,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,236.81,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00099,2.0,2.0,pi_3SGdtrIdctIUMwHT2RCQdwsx,nan,nan,,eur,236.81,False
14/10/2025,27617,27617-DDI00129,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,306.31,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00129,2.0,2.0,pi_3SGdtsIdctIUMwHT2D0H2olz,nan,nan,,eur,306.31,False
