payment_date,client_id,invoice_number,billing_entity,ar_account,currency,exchange_rate,amount,account,location,transtype,comment,card_reference,reasoncode,sepaprovider,invoice_hash,payment_hash,memo,stripe_currency,stripe_converted_amount,is_aed
14/10/2025,10959,10959-DDI00190,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,389.98,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00190,2.0,2.0,pi_3SGdjsIdctIUMwHT1c9ltzsE,nan,nan,,eur,389.98,False
14/10/2025,10980,10980-DDI00186,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,146.12,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00186,2.0,2.0,pi_3SGdjtIdctIUMwHT1Q4zGkUQ,nan,nan,,eur,146.12,False
14/10/2025,10997,10997-DDI00117,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,173.41,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00117,2.0,2.0,pi_3SGdjuIdctIUMwHT0QtRABoX,nan,nan,,eur,173.41,False
14/10/2025,11019,11019-DDI00129,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,161.61,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00129,2.0,2.0,pi_3SGdjvIdctIUMwHT2lUC3gIL,nan,nan,,eur,161.61,False
14/10/2025,11020,11020-DDI00131,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,169.06,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00131,2.0,2.0,pi_3SGdjxIdctIUMwHT0wAHiehG,nan,nan,,eur,169.06,False
14/10/2025,11039,11039-DDI00112,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,244.77,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00112,2.0,2.0,pi_3SGdjyIdctIUMwHT00gNJifv,nan,nan,,eur,244.77,False
14/10/2025,11047,11047-DDI00166,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,281.5,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00166,2.0,2.0,pi_3SGdjzIdctIUMwHT1Otz2Gys,nan,nan,,eur,281.5,False
14/10/2025,11048,11048-DDI00139,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,298.29,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00139,2.0,2.0,pi_3SGdk0IdctIUMwHT1jMX8CJC,nan,nan,,eur,298.29,False
14/10/2025,11050,11050-DDI00168,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,318.57,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00168,2.0,2.0,pi_3SGdk2IdctIUMwHT17ODy82K,nan,nan,,eur,318.57,False
14/10/2025,11059,11059-DDI00116,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,101.23,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00116,2.0,2.0,pi_3SGdk3IdctIUMwHT0QXtJyFE,nan,nan,,eur,101.23,False
14/10/2025,11121,11121-DDI00224,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,98.89,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00224,2.0,2.0,pi_3SGdk6IdctIUMwHT0XK0YMcS,nan,nan,,eur,98.89,False
14/10/2025,11129,11129-DDI00137,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,121.52,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00137,2.0,2.0,pi_3SGdk7IdctIUMwHT28ovo0FP,nan,nan,,eur,121.52,False
14/10/2025,11183,11183-DDI00132,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,461.1,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00132,2.0,2.0,pi_3SGdkAIdctIUMwHT16nUDXED,nan,nan,,eur,461.1,False
14/10/2025,11202,11202-DDI00149,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,271.68,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00149,2.0,2.0,pi_3SGdkBIdctIUMwHT1MGCrNr1,nan,nan,,eur,271.68,False
14/10/2025,11214,11214-DDI00185,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,534.44,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00185,2.0,2.0,pi_3SGdkCIdctIUMwHT16ukNzGw,nan,nan,,eur,534.44,False
14/10/2025,11240,11240-DDI00153,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,121.52,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00153,2.0,2.0,pi_3SGdkDIdctIUMwHT2Z99Xswm,nan,nan,,eur,121.52,False
14/10/2025,11277,11277-DDI00134,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,159.7,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00134,2.0,2.0,pi_3SGdkFIdctIUMwHT0RXOjeBq,nan,nan,,eur,159.7,False
14/10/2025,11283,11283-DDI00156,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,328.63,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00156,2.0,2.0,pi_3SGdkGIdctIUMwHT1PGnM5Jp,nan,nan,,eur,328.63,False
14/10/2025,11301,11301-DDI00156,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,122.98,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00156,2.0,2.0,pi_3SGdkHIdctIUMwHT1RwaQ3r1,nan,nan,,eur,122.98,False
14/10/2025,11316,11316-DDI00174,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,219.92,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00174,2.0,2.0,pi_3SGdkIIdctIUMwHT274UvEBk,nan,nan,,eur,219.92,False
14/10/2025,11362,11362-DDI00173,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,191.9,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00173,2.0,2.0,pi_3SGdkKIdctIUMwHT1HhBUZ2Z,nan,nan,,eur,191.9,False
14/10/2025,11395,11395-DDI00129,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,333.45,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00129,2.0,2.0,pi_3SGdkLIdctIUMwHT2oGCAfmy,nan,nan,,eur,333.45,False
14/10/2025,11401,11401-DDI00110,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,183.02,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00110,2.0,2.0,pi_3SGdkMIdctIUMwHT0DgBkzsU,nan,nan,,eur,183.02,False
14/10/2025,11403,11403-DDI00172,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,158.83,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00172,2.0,2.0,pi_3SGdkNIdctIUMwHT1pxq8mKR,nan,nan,,eur,158.83,False
14/10/2025,11449,11449-DDI00136,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,397.13,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00136,2.0,2.0,pi_3SGdkOIdctIUMwHT1vWCj6Sq,nan,nan,,eur,397.13,False
14/10/2025,11471,11471-DDI00184,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,534.63,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00184,2.0,2.0,pi_3SGdkPIdctIUMwHT0vWgcjs5,nan,nan,,eur,534.63,False
14/10/2025,11516,11516-DDI00138,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,151.28,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00138,2.0,2.0,pi_3SGdkRIdctIUMwHT1UjxQCSq,nan,nan,,eur,151.28,False
14/10/2025,11517,11517-DDI00129,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,120.54,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00129,2.0,2.0,pi_3SGdkSIdctIUMwHT1h2MF0WY,nan,nan,,eur,120.54,False
14/10/2025,11535,11535-DDI00159,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,221.78,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00159,2.0,2.0,pi_3SGdkTIdctIUMwHT2tjR2F4m,nan,nan,,eur,221.78,False
14/10/2025,11577,11577-DDI00123,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,151.49,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00123,2.0,2.0,pi_3SGdkUIdctIUMwHT2K3UutC5,nan,nan,,eur,151.49,False
14/10/2025,11646,11646-DDI00147,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,184.45,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00147,2.0,2.0,pi_3SGdkVIdctIUMwHT2U3z1ueK,nan,nan,,eur,184.45,False
14/10/2025,11689,11689-DDI00158,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,201.08,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00158,2.0,2.0,pi_3SGdkWIdctIUMwHT2tZeuHPF,nan,nan,,eur,201.08,False
14/10/2025,11701,11701-DDI00134,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,259.49,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00134,2.0,2.0,pi_3SGdkXIdctIUMwHT09s35giw,nan,nan,,eur,259.49,False
14/10/2025,11719,11719-DDI00186,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,207.62,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00186,2.0,2.0,pi_3SGdkZIdctIUMwHT1UwbXWJN,nan,nan,,eur,207.62,False
14/10/2025,11748,11748-DDI00114,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,170.7,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00114,2.0,2.0,pi_3SGdkaIdctIUMwHT1weon8I4,nan,nan,,eur,170.7,False
14/10/2025,11832,11832-DDI00109,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,60.27,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00109,2.0,2.0,pi_3SGdkbIdctIUMwHT2c8g0xDU,nan,nan,,eur,60.27,False
14/10/2025,11864,11864-DDI00116,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,169.83,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00116,2.0,2.0,pi_3SGdkcIdctIUMwHT2Ajt8tP7,nan,nan,,eur,169.83,False
14/10/2025,11873,11873-DDI00107,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,133.82,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00107,2.0,2.0,pi_3SGdkdIdctIUMwHT0g0bP0AX,nan,nan,,eur,133.82,False
14/10/2025,11883,11883-DDI00180,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,207.62,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00180,2.0,2.0,pi_3SGdkfIdctIUMwHT28Rjvdzj,nan,nan,,eur,207.62,False
14/10/2025,11895,11895-DDI00177,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,198.88,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00177,2.0,2.0,pi_3SGdkgIdctIUMwHT1DpQRcEM,nan,nan,,eur,198.88,False
14/10/2025,11932,11932-DDI00159,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,146.12,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00159,2.0,2.0,pi_3SGdkhIdctIUMwHT2vIClZWu,nan,nan,,eur,146.12,False
14/10/2025,11933,11933-DDI00143,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,259.11,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00143,2.0,2.0,pi_3SGdkiIdctIUMwHT2YArRYP9,nan,nan,,eur,259.11,False
14/10/2025,11958,11958-DDI00149,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,255.35,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00149,2.0,2.0,pi_3SGdkjIdctIUMwHT1SmcKc3L,nan,nan,,eur,255.35,False
14/10/2025,12021,12021-DDI00107,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,259.79,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00107,2.0,2.0,pi_3SGdkkIdctIUMwHT2uS05e3m,nan,nan,,eur,259.79,False
14/10/2025,12053,12053-DDI00151,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,207.62,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00151,2.0,2.0,pi_3SGdkpIdctIUMwHT1YdK8JVg,nan,nan,,eur,207.62,False
14/10/2025,12130,12130-DDI00183,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,260.83,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00183,2.0,2.0,pi_3SGdlIIdctIUMwHT2lZwacNU,nan,nan,,eur,260.83,False
14/10/2025,12179,12179-DDI00119,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,214.08,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00119,2.0,2.0,pi_3SGdlPIdctIUMwHT2n2Me15w,nan,nan,,eur,214.08,False
14/10/2025,12182,12182-DDI00151,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,396.47,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00151,2.0,2.0,pi_3SGdlRIdctIUMwHT2NmvKuhn,nan,nan,,eur,396.47,False
14/10/2025,12351,12351-DDI00173,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,183.01999999999998,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00173,2.0,2.0,pi_3SGdlWIdctIUMwHT1G98wzL3,nan,nan,,eur,309.71,False
14/10/2025,12356,12356-DDI00150,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,594.14,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00150,2.0,2.0,pi_3SGdlXIdctIUMwHT1ZrtkZPA,nan,nan,,eur,594.14,False
14/10/2025,12563,12563-DDI00156,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,263.32,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00156,2.0,2.0,pi_3SGdlaIdctIUMwHT2E9Dy7cn,nan,nan,,eur,263.32,False
14/10/2025,12657,12657-DDI00161,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,245.85,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00161,2.0,2.0,pi_3SGdlgIdctIUMwHT1SeaFEAW,nan,nan,,eur,245.85,False
14/10/2025,12668,12668-DDI00102,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,146.12,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00102,2.0,2.0,pi_3SGdliIdctIUMwHT1Av4wZqR,nan,nan,,eur,146.12,False
14/10/2025,12672,12672-DDI00110,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,259.0,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00110,2.0,2.0,pi_3SGdljIdctIUMwHT03XWP2HD,nan,nan,,eur,259.0,False
14/10/2025,12694,12694-DDI00106,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,146.12,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00106,2.0,2.0,pi_3SGdlkIdctIUMwHT1kIHJJSw,nan,nan,,eur,146.12,False
14/10/2025,12752,12752-DDI00101,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,166.67,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00101,2.0,2.0,pi_3SGdllIdctIUMwHT0RkI0PKw,nan,nan,,eur,166.67,False
14/10/2025,12809,12809-DDI00174,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,268.84,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00174,2.0,2.0,pi_3SGdlmIdctIUMwHT0d4XI2dI,nan,nan,,eur,268.84,False
14/10/2025,12958,12958-DDI00142,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,167.5,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00142,2.0,2.0,pi_3SGdlqIdctIUMwHT18NNOBmT,nan,nan,,eur,167.5,False
14/10/2025,13053,13053-DDI00131,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,78.44,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00131,2.0,2.0,pi_3SGdm7IdctIUMwHT1fCgG3i1,nan,nan,,eur,78.44,False
14/10/2025,13130,13130-DDI00126,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,215.71,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00126,2.0,2.0,pi_3SGdmHIdctIUMwHT1SbpZj92,nan,nan,,eur,215.71,False
14/10/2025,13185,13185-DDI00102,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,146.12,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00102,2.0,2.0,pi_3SGdmJIdctIUMwHT01mCUZmi,nan,nan,,eur,146.12,False
14/10/2025,13196,13196-DDI00166,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,156.48,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00166,2.0,2.0,pi_3SGdmKIdctIUMwHT0KiUndwM,nan,nan,,eur,156.48,False
14/10/2025,13246,13246-DDI00139,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,259.19,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00139,2.0,2.0,pi_3SGdmLIdctIUMwHT2gsKMnmA,nan,nan,,eur,259.19,False
14/10/2025,13264,13264-DDI00144,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,222.74,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00144,2.0,2.0,pi_3SGdmMIdctIUMwHT1t2qaa7d,nan,nan,,eur,222.74,False
14/10/2025,13266,13266-DDI00140,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,187.13,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00140,2.0,2.0,pi_3SGdmOIdctIUMwHT27FwRf04,nan,nan,,eur,187.13,False
14/10/2025,13342,13342-DDI00099,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,154.73,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00099,2.0,2.0,pi_3SGdmQIdctIUMwHT1z9vsy2A,nan,nan,,eur,154.73,False
14/10/2025,13373,13373-DDI00154,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,224.76,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00154,2.0,2.0,pi_3SGdmRIdctIUMwHT2wcWLq7z,nan,nan,,eur,224.76,False
14/10/2025,13452,13452-DDI00207,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,274.27,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00207,2.0,2.0,pi_3SGdmSIdctIUMwHT2UUqWOSR,nan,nan,,eur,274.27,False
14/10/2025,14095,14095-DDI00113,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,202.88,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00113,2.0,2.0,pi_3SGdmUIdctIUMwHT0e7Oq8EV,nan,nan,,eur,202.88,False
14/10/2025,14111,14111-DDI00126,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,146.12,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00126,2.0,2.0,pi_3SGdmXIdctIUMwHT0NObw2g3,nan,nan,,eur,146.12,False
14/10/2025,14148,14148-DDI00118,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,146.12,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00118,2.0,2.0,pi_3SGdmZIdctIUMwHT2mzeK6pG,nan,nan,,eur,146.12,False
14/10/2025,14579,14579-DDI00153,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,283.56,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00153,2.0,2.0,pi_3SGdmvIdctIUMwHT1uH3VG70,nan,nan,,eur,283.56,False
14/10/2025,14602,14602-DDI00114,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,243.77,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00114,2.0,2.0,pi_3SGdmwIdctIUMwHT2aJSAo6v,nan,nan,,eur,243.77,False
14/10/2025,14650,14650-DDI00148,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,207.62,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00148,2.0,2.0,pi_3SGdmxIdctIUMwHT0pPDCuZM,nan,nan,,eur,207.62,False
14/10/2025,14654,14654-DDI00106,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,182.53,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00106,2.0,2.0,pi_3SGdmyIdctIUMwHT1dmK8XlF,nan,nan,,eur,182.53,False
